positive,thanks info doing looking forward future jetblue
neutral,guest change flight reservation happen
negative,time search flight site logs error message book airline cancelled flight card
positive,happen ok wish beach airport
neutral,inflight entertainment tonight willie nelson impersonator sang passengers peanutsandtoons
negative,seg flight denver cancelled flightled help finding luggage
positive,love jetblue flyfi able charge devices domestic a320
neutral,heard saving fuel carrying ripskymall
negative,hours late flightr siting plane waiting leave credit terrible
positive,touchdown pilots jetblue flight jetbluerocks
neutral,passngr requires wheelchair gt plane sits exit row wld physically capable help emergency
negative,waited min bags min flight nomorecheckedbags
positive,thanks personalized customer cannedtweet autoresponse
neutral,told flythroughs flight otherwise
negative,pls live tv ua469 watch oscars
positive,reason favorite airline read answer twitter globe morning job
neutral,looks february schedule sale october time
negative,cancelled flighted arrival shv tonight departure flight mon feb check airline flight status
positive,yup fault ideal sittin hour staff
neutral,travel savannah ga airline luv fly savannah
negative,yes unsure happened airline time disappointed
positive,experience glenn coles top notch employee
neutral,am flying spotting lax phx airports am flying chicago
negative,course united sense happening flight
positive,update direction fingers crossed
neutral,cant look confirmation moment mobile email inbox
negative,pushing five hours time worth reflight booking option unfortunately
positive,mosaicmecrazy sunrise bestairline nofilterneeded love
neutral,destinationdragons word winners contest chance tix provo destinationdragons fingers
negative,agents slowly rebook people ua1481 wasted entire day stt
positive,miraculously fixed plane kudos shoe
neutral,writing service via email company transports clients monthly via sw
negative,plane broken seat fix broken sign separated kids
positive,comes brandloveaffair ur soulandinspiration umosaicmecrazy
neutral,dependents id eligible discount
negative,worst flying experience tried blame watched load bags boarding late flight
positive,fll mde flight customer service mths waiting speak human customer service
neutral,dates fly past august
negative,read own day travel change policy
positive,thanks getting nyc safely srsly checked bags eternity
neutral,plane mad threatening companion pass luv
negative,literally seats dad stuck tiny bathroom ad disspointed premier1k
positive,thanks response flight flight
neutral,piece military discounts am hearing offer specifics confirm thank
negative,flight cancelled flightled morning snow storm denver dc waiting pilot
positive,flight brand jet seating beautiful plane fan airline
neutral,anticipate cancelled flightlations flights nashville tomorrow thank
negative,sucks understand cust service agents line houston international gate unitedsucks
positive,thank weather boston tired
neutral,info destinationdragons winners announced friend hoping win
negative,frustrating flying experience continuous dunno time leave code
positive,thank thank finally set jetblue
neutral,mobile proceed entering postcode purchase ireland postcode
negative,united flight time americanisbetter
positive,thanks taking home despite efforts cancelled flight flight jetblue backhome noplacelikehome
neutral,denver phoenix finally getting ready
negative,spend days seat volkswagen hours disgruntled whatacluster
positive,airline sounds outstanding twitter feed extremely useful
neutral,hope sing song flight phoenix terminal
negative,flight supposed depart boston departing due issues finding pilot thanks
positive,amazing short delay literally pretty fault missed flight
neutral,pick winners destinationdragons flightr maybeijustlost whyyounoloveme
negative,suppose customers enjoy screaming toddlers
positive,thanks bringing son home
neutral,app updated passbook support via
negative,free flights life choose purchase tickets competitor
positive,yourselves hot ladies flying air life loyal
neutral,chance swa bringing service easier connect west coast
negative,time flew united horrible chance disgruntled
positive,praise helping lady flight chs impressed
neutral,please expedite missing bag claim
negative,flight san fransico jfk evacuated
positive,thanks wait fly guys
neutral,sent dm additonal info
negative,jackson wyoming delayed pilots toilets deplaned mechanical fail cancelled flightled flight pending
positive,thanks speedy flight time recovery
neutral,please friday promise fly southwest home nh mhtforlife
negative,worst airline misfortune flying countries flown
positive,thank taking care drink entertainment goodcustomerservice
